Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5580	-561.1939	-592.0344	30.84052	0.575606	0.0125082	0.128164	0.0195746	0.0924213	0.0451032	0.0828868	0.136716	0.274725	0.0252904	0.08781	0.0134568	0.0266042	0.021137	0.0216579	0.0124105	0.00397453	0.287286	0.0355019	0.0825346	0.0391182	0.0792157	0.0610924	0.026271	0.0451015	0.140371	0.101463	0.013045	0.0302979	0.160427	0.409649	0.756971	1.32105	2.44112	6.23337	1.323157	0.228293	0.00496094	0.0508317	0.00776357	0.0366556	0.0178885	0.032874	0.0542236	0.10896	0.0100305	0.0348266	0.00533714	0.0105516	0.00838322	0.00858983	0.00492216	0.00157635	0.113942	0.0140806	0.0327344	0.0155148	0.031418	0.0242301	0.0104195	0.0178879	0.055673	0.0402415	0.00517382	0.0120166	0.441063	0.558937	0.4410629	2.521345
5616	-571.4116	-602.0106	30.599	0.241572	0.0356334	0.090873	0.0706936	0.128063	0.0803237	0.172684	0.0237295	0.441242	0.0855794	0.122595	0.00863833	0.011543	0.012459	0.0417368	0.014242	0.0649389	0.144013	0.239944	0.0476457	0.0751616	0.00362112	0.0603266	0.0373278	0.0710315	0.0256559	0.0135927	0.286534	0.0924153	0.189091	0.443844	0.776144	1.28842	2.25304	5.28847	1.204292	0.0880424	0.0129868	0.0331192	0.0257647	0.0466734	0.0292744	0.0629358	0.00864835	0.160813	0.0311899	0.0446803	0.00314829	0.00420693	0.00454075	0.0152112	0.00519059	0.0236674	0.0524864	0.087449	0.0173648	0.0273931	0.00131974	0.0219864	0.0136043	0.0258878	0.00935045	0.00495393	0.104429	0.0336813	0.620288	0.379712	0.620288	2.743816
5652	-576.1888	-606.0847	29.89588	0.515298	0.0288502	0.137298	0.108176	0.183605	0.108962	0.170168	0.0151116	0.200028	0.0755445	0.0656701	0.0138174	0.110256	0.0500627	0.031955	0.0569751	0.0140364	0.0347241	0.642958	0.0120137	0.0896163	0.0463008	0.128944	0.0924374	0.0853264	0.187382	0.195084	0.0338842	0.0989478	0.447692	0.675743	0.884902	1.13007	1.47985	2.23368	0.5810947	0.145835	0.00816491	0.0388569	0.0306151	0.0519622	0.0308375	0.0481593	0.00427675	0.0566102	0.0213799	0.0185853	0.00391048	0.0312035	0.0141683	0.00904361	0.0161246	0.00397244	0.00982729	0.181964	0.00340001	0.0253624	0.0131036	0.0364925	0.0261608	0.0241483	0.0530313	0.0552108	0.00958959	0.0280033	0.616664	0.383336	0.6166635	3.533434
5688	-567.387	-598.6156	31.22856	0.444665	0.00496662	0.125535	0.0115345	0.0390516	0.114748	0.090793	0.0377879	0.157607	0.0858138	0.0654076	0.0174026	0.00584681	0.0677001	0.0258777	0.0214753	0.022518	0.0720799	0.0100185	0.0767639	0.0306816	0.0341889	0.0359709	0.137123	0.0793172	0.0769989	0.450058	0.030004	0.004941	0.199636	0.455748	0.782579	1.27783	2.19419	5.00911	1.165051	0.18708	0.00208956	0.0528151	0.00485281	0.0164298	0.0482767	0.0381985	0.0158981	0.0663084	0.0361036	0.0275183	0.00732163	0.00245987	0.0284828	0.0108873	0.00903508	0.00947379	0.0303255	0.00421498	0.0322961	0.0129084	0.014384	0.0151337	0.0576905	0.0333704	0.032395	0.189349	0.0126233	0.00207878	0.562914	0.437086	0.5629136	2.376877
5724	-568.2025	-597.9705	29.768	0.426769	0.0871955	0.144838	0.0856075	0.0581964	0.184171	0.0146218	0.398455	0.402055	0.124289	0.100073	0.00444417	0.0350079	0.0458152	0.0702837	0.0264219	0.152442	0.0584174	0.0394556	0.0117601	0.0363764	0.00629285	0.153069	0.0307039	0.145338	0.0310486	0.458956	0.0405838	0.0282773	0.274154	0.531996	0.821275	1.21762	1.87971	3.64759	0.9356988	0.125485	0.0256384	0.0425874	0.0251715	0.0171117	0.0541526	0.00429929	0.117159	0.118218	0.0365453	0.0294249	0.00130674	0.0102935	0.0134712	0.0206658	0.00776893	0.0448231	0.0171767	0.0116013	0.00345786	0.0106959	0.00185031	0.0450075	0.00902799	0.0427343	0.00912934	0.134949	0.011933	0.0083145	0.650913	0.349087	0.6509131	3.400967
5760	-569.7368	-601.2851	31.5483	0.280113	0.0223194	0.0495518	0.0356862	0.0743626	0.0624702	0.149421	0.115059	0.150844	0.103266	0.0569167	0.00223898	0.0139035	0.00187402	0.0308904	0.0156282	0.0782679	0.0250166	0.0150021	0.0357781	0.0356137	0.00209607	0.041396	0.0175767	0.0428224	0.0917738	0.39351	0.00351947	0.0183397	0.129432	0.368928	0.732645	1.36492	2.71056	7.72604	1.478384	0.142532	0.011357	0.0252139	0.0181586	0.0378386	0.0317873	0.0760312	0.0585464	0.0767552	0.0525458	0.0289615	0.00113928	0.00707464	0.000953573	0.0157183	0.00795222	0.0398258	0.0127294	0.00763368	0.0182053	0.0181217	0.00106656	0.0210639	0.00894369	0.0217897	0.0466981	0.200233	0.00179085	0.00933198	0.548213	0.451787	0.5482126	1.965257
5796	-565.0239	-597.357	32.33305	0.14406	0.0104779	0.0633487	0.0055052	0.000614665	0.0557584	0.0537652	0.0926575	0.181492	0.0462439	0.0503605	0.00255059	0.0164907	0.0190872	0.0140916	0.002184	0.0689657	0.0910439	0.00456854	0.0286809	0.0177959	0.00311966	0.0341045	0.0176992	0.0199309	0.00148241	0.0150636	0.104671	0.0410301	0.092302	0.312846	0.695909	1.43697	3.19646	10.834	1.722849	0.119369	0.00868207	0.0524911	0.00456165	0.000509315	0.0462018	0.0445502	0.0767767	0.150386	0.038318	0.0417291	0.00211344	0.0136643	0.0158158	0.0116764	0.00180968	0.0571455	0.0754396	0.00378552	0.0237652	0.0147458	0.00258497	0.0282592	0.0146657	0.0165148	0.00122834	0.0124818	0.0867315	0.0339978	0.640647	0.359353	0.6406467	1.206845
5832	-563.0802	-594.4038	31.32359	0.207729	0.0583463	0.0386556	0.0518299	7.71939e-05	0.125566	0.136139	0.209567	0.188046	0.0132771	0.07713	0.0157592	0.0132351	0.0332323	0.0565916	0.00917573	0.134961	0.105669	0.0452022	0.186344	0.00288749	0.0255654	0.0238717	0.0282706	0.169894	0.00357521	0.0241627	0.298627	0.0967287	0.229292	0.487595	0.799246	1.25118	2.05088	4.36126	1.064908	0.087277	0.0245141	0.0162411	0.0217762	3.24328e-05	0.0527562	0.0571986	0.0880492	0.079007	0.00557835	0.032406	0.0066212	0.00556068	0.0139625	0.0237768	0.00385516	0.0567035	0.0443966	0.0189916	0.078292	0.00121317	0.0107413	0.0100296	0.0118778	0.0713803	0.00150212	0.0101519	0.125467	0.0406403	0.64109	0.35891	0.6410899	2.380116
5868	-569.3316	-601.4392	32.10758	0.397744	0.018412	0.0915014	0.0167787	0.0534396	0.050608	0.0258501	0.156194	0.107448	0.108725	0.0715477	0.00717052	0.0114895	0.00682454	0.025144	0.00400024	0.0229007	0.0329416	0.00843112	0.0516328	0.0973999	0.0328272	0.232835	0.0422689	0.00194704	0.00814552	0.017064	0.000900683	0.0271745	0.174333	0.426599	0.766607	1.30445	2.34412	5.73614	1.263046	0.229997	0.0106468	0.0529109	0.00970235	0.0309016	0.0292642	0.0149479	0.0903199	0.0621323	0.0628705	0.0413727	0.00414637	0.00664382	0.00394631	0.0145396	0.00231315	0.0132424	0.0190486	0.00487532	0.0298568	0.0563218	0.0189824	0.134638	0.0244421	0.00112588	0.00471018	0.0098673	0.000520823	0.0157138	0.755311	0.244689	0.7553112	1.729346
5904	-566.598	-595.9446	29.3466	0.294512	0.1445	0.0229707	0.118362	0.124687	0.106506	0.15102	0.195263	0.174366	0.199322	0.106599	0.0019909	0.0369201	0.0174016	0.0659547	0.00222033	0.0717537	0.0319241	0.0446054	1.03049	0.0472339	0.0316278	0.247523	0.0295018	0.123916	0.0258185	0.0136117	0.199349	0.0451768	0.315368	0.569603	0.838964	1.19195	1.75561	3.17089	0.8344313	0.0794875	0.0390001	0.00619969	0.0319455	0.0336524	0.0287455	0.0407596	0.0527008	0.0470607	0.0537961	0.0287708	0.000537335	0.00996458	0.00469662	0.0178009	0.000599257	0.019366	0.00861618	0.0120388	0.278126	0.0127483	0.00853622	0.0668054	0.00796242	0.0334446	0.0069683	0.00367375	0.0538035	0.012193	0.446447	0.553553	0.4464475	3.705131
5940	-578.1303	-608.2955	30.16521	0.0244177	0.00118439	0.00139251	0.000500782	0.00397768	0.0052931	0.0073301	0.0126714	0.00350223	0.00261836	0.00120528	0.000422774	0.00144981	0.000623153	0.000227354	0.000371602	0.00112232	0.000713283	0.00189359	0.000336039	1.18772e-05	0.00121879	0.000390988	0.00739012	0.00135096	0.000177575	0.000920892	0.00239301	0.000619831	0.00803186	0.0950985	0.479964	2.08349	10.5154	124.504	3.488329	0.284829	0.0138157	0.0162435	0.00584155	0.046399	0.0617433	0.0855046	0.147811	0.040853	0.0305428	0.0140594	0.0049316	0.0169118	0.00726899	0.00265206	0.00433469	0.0130917	0.00832035	0.0220885	0.00391984	0.000138546	0.014217	0.00456082	0.0862047	0.0157587	0.00207139	0.0107421	0.0279141	0.00723024	0.454314	0.545686	0.4543142	0.08572759
5976	-575.2276	-604.378	29.15034	0.573463	0.0700243	0.0930787	0.116222	0.0745492	0.16198	0.157484	0.203612	0.405901	0.201046	0.0733454	0.0449261	0.0941993	0.02332	0.0351948	0.00221963	0.0817835	0.248005	0.104374	0.399604	0.00145146	0.0199654	0.0304108	0.0368388	0.138603	0.000181792	0.0222318	0.0800052	0.254851	0.266953	0.525135	0.817955	1.22256	1.90427	3.74598	0.9549449	0.152969	0.0186788	0.0248284	0.0310019	0.0198858	0.0432076	0.0420085	0.0543129	0.108273	0.0536284	0.0195646	0.0119839	0.0251274	0.00622053	0.0093881	0.000592081	0.0218155	0.0661547	0.0278415	0.106593	0.000387173	0.0053257	0.00811199	0.00982664	0.0369719	4.84926e-05	0.00593026	0.0213411	0.0679806	0.429855	0.570145	0.4298549	3.748872
6012	-568.2781	-598.9624	30.68427	0.330403	0.0164991	0.0764235	0.0152279	0.0772327	0.108987	0.123721	0.111891	0.110551	0.203736	0.173822	0.00520408	0.072882	0.0369073	0.0342872	0.00493901	0.0588384	0.42099	0.0282631	0.0788716	0.058938	0.00659362	0.00317433	0.193099	0.201641	0.030031	0.0151791	0.13005	0.0165106	0.213276	0.470678	0.790489	1.26504	2.1246	4.68875	1.117262	0.12037	0.00601082	0.027842	0.00554773	0.0281369	0.0397054	0.0450731	0.0407633	0.0402752	0.0742235	0.0633255	0.00189591	0.0265518	0.0134458	0.0124913	0.00179935	0.0214356	0.153372	0.0102966	0.0287339	0.0214719	0.00240214	0.00115645	0.0703486	0.0734603	0.0109407	0.00552994	0.0473789	0.00601504	0.633638	0.366362	0.6336378	2.744894
6048	-570.2234	-600.1637	29.94031	0.72232	0.0896434	0.130279	0.0870472	0.103608	0.115995	0.248957	0.0670485	0.167242	0.0896399	0.0324491	0.00415519	0.0180393	0.0206503	0.0304091	0.00052718	0.0285286	0.181304	0.0470352	0.19759	0.148135	0.0300018	0.0216195	0.40814	0.0407886	0.0131033	0.02104	0.192235	0.00486496	0.251196	0.509782	0.810419	1.23393	1.96162	3.98095	0.9989351	0.221408	0.0274778	0.0399334	0.026682	0.0317583	0.035555	0.0763111	0.0205519	0.0512636	0.0274767	0.00994638	0.00127366	0.00552945	0.00632979	0.00932109	0.000161593	0.00874469	0.055574	0.0144174	0.060566	0.0454067	0.00919626	0.00662687	0.125104	0.0125026	0.00401646	0.00644926	0.0589246	0.00149122	0.627224	0.372776	0.6272238	3.262397
6084	-573.4244	-602.2063	28.78192	0.409503	0.0836535	0.0898547	0.237938	0.136285	0.0871618	0.187359	0.188161	0.247435	0.153351	0.0882138	0.0120241	0.0765368	0.0520571	0.0304691	0.00886867	0.0693827	0.122013	0.0666933	0.204934	0.0173174	0.206743	0.158282	0.164106	0.0458132	0.00955896	0.0493208	0.918042	0.0860632	0.485706	0.703143	0.895943	1.11614	1.42219	2.05886	0.5221651	0.0973352	0.0198837	0.0213577	0.0565557	0.0323937	0.0207176	0.0445335	0.0447243	0.0588132	0.0364501	0.0209676	0.00285802	0.0181921	0.0123735	0.00724224	0.002108	0.0164917	0.0290014	0.0158524	0.048711	0.00411619	0.0491409	0.0376221	0.0390065	0.0108894	0.00227208	0.0117231	0.21821	0.0204565	0.484712	0.515288	0.4847124	4.207139
6120	-565.2184	-597.0319	31.81348	0.291426	0.0265319	0.0453377	0.0241747	0.0670119	0.0256675	0.0797617	0.0695176	0.0668373	0.0337842	0.0549284	0.000527334	0.0131729	0.00933808	0.0188888	0.0050553	0.0551071	0.0309861	0.0396852	0.344443	0.0119145	0.0366325	0.00652071	0.0140729	0.123027	0.0138242	0.00797521	0.128822	0.012857	0.10097	0.326846	0.705479	1.41748	3.05955	9.9039	1.657945	0.175788	0.016004	0.0273476	0.0145821	0.0404215	0.0154826	0.0481121	0.0419329	0.0403162	0.0203786	0.0331327	0.000318087	0.0079459	0.00563272	0.0113937	0.00304935	0.0332405	0.0186908	0.023938	0.207768	0.00718682	0.0220967	0.00393328	0.00848874	0.0742095	0.00833871	0.00481064	0.0777053	0.00775531	0.489726	0.510274	0.4897263	1.657828
6156	-569.5693	-598.981	29.4117	0.526291	0.0746301	0.0484541	0.0225249	0.154274	0.0526771	0.0888665	0.258338	0.281219	0.131313	0.0744338	0.00899832	0.0782108	0.0986806	0.0622572	0.0238227	0.0419044	0.218438	0.227793	0.771933	0.125151	0.0204836	0.0286536	0.0223782	0.0614609	0.017403	0.00908554	0.0549737	0.0492283	0.291065	0.547755	0.828789	1.20658	1.82563	3.43566	0.892418	0.144829	0.0205373	0.013334	0.00619858	0.0424543	0.0144961	0.024455	0.0710916	0.0773881	0.0361356	0.0204833	0.00247623	0.0215227	0.0271557	0.0171324	0.00655573	0.0115316	0.0601116	0.062686	0.212427	0.0344401	0.00563685	0.00788512	0.00615822	0.0169133	0.00478911	0.00250023	0.0151281	0.0135471	0.43822	0.56178	0.4382199	3.633878
6192	-573.0265	-598.0956	25.0691	0.913256	0.262239	0.0704299	0.190551	0.228057	0.182736	0.510942	0.00109275	0.650652	0.102089	0.249782	0.0657515	0.02081	0.129923	0.0917395	0.0115783	0.0768197	0.0609131	0.0278311	0.364536	0.280805	0.0367579	0.0162409	1.05333	0.180608	0.113629	0.0908778	0.143498	0.0824071	0.424914	0.658751	0.877899	1.13908	1.51802	2.35342	0.6188518	0.147065	0.0422294	0.0113416	0.0306852	0.0367249	0.0294267	0.0822789	0.000175969	0.104777	0.0164397	0.0402233	0.0105882	0.00335111	0.020922	0.0147731	0.0018645	0.0123706	0.00980906	0.00448175	0.0587026	0.0452191	0.00591925	0.00261534	0.169621	0.029084	0.0182981	0.0146344	0.023108	0.0132703	0.534318	0.465682	0.5343177	6.209881
6228	-568.7775	-596.4944	27.71696	0.846995	0.0789594	0.247469	0.0233385	0.116867	0.381469	0.246783	0.064645	0.268676	0.107701	0.243905	0.0101681	0.0351684	0.0667259	0.0635568	0.00849506	0.0409749	0.32586	0.0344508	0.132169	0.234728	0.0961511	0.0362062	0.630462	0.051962	0.064261	0.103406	0.106421	0.0593532	0.399568	0.639286	0.869722	1.14979	1.56425	2.5027	0.6633219	0.17917	0.0167028	0.0523487	0.00493694	0.0247216	0.0806943	0.0522035	0.0136748	0.0568347	0.0227827	0.0515946	0.00215092	0.00743939	0.0141149	0.0134445	0.00179701	0.00866767	0.0689312	0.00728758	0.0279586	0.0496534	0.0203394	0.00765892	0.133365	0.0109918	0.0135935	0.0218741	0.0225119	0.0125553	0.582915	0.417085	0.5829152	4.727328
6264	-573.4897	-604.9386	31.44886	0.380746	0.0744317	0.0817605	0.0349238	0.0721476	0.0190069	0.126801	0.0683725	0.0807656	0.0652622	0.0274309	0.00492068	0.00748247	0.0124913	0.0188765	0.00359142	0.0101093	0.049028	0.0720791	0.117044	0.040214	0.0241506	0.00659552	0.0152062	0.0615827	0.0332549	0.00877319	0.030564	0.311004	0.0907243	0.310227	0.694086	1.44074	3.22345	11.0224	1.735315	0.204854	0.0400468	0.04399	0.0187902	0.0388179	0.0102264	0.0682233	0.0367868	0.0434547	0.0351134	0.0147588	0.00264749	0.00402583	0.00672075	0.0101562	0.00193231	0.00543914	0.0263788	0.0387811	0.0629736	0.0216365	0.0129939	0.00354862	0.00818148	0.0331336	0.0178923	0.00472028	0.0164445	0.167331	0.63509	0.36491	0.6350901	1.858616
6300	-571.3996	-602.4647	31.06501	0.212397	0.0609757	0.0559082	0.0180761	0.224462	0.138712	0.122188	0.323471	0.272109	0.0868222	0.0694203	0.018359	0.0329824	0.0218192	0.0195734	0.0430281	0.029515	0.00403709	0.0694638	0.16066	0.038331	0.0537262	0.0125066	0.0337815	0.0270839	0.0492828	0.0067002	0.0505811	0.210132	0.193669	0.449053	0.778974	1.28374	2.22691	5.16345	1.186993	0.0861263	0.0247255	0.0226706	0.0073298	0.0910189	0.0562476	0.0495471	0.131167	0.110339	0.0352062	0.0281498	0.00744454	0.0133743	0.00884761	0.00793698	0.0174478	0.0119682	0.00163703	0.0281674	0.0651473	0.0155431	0.0217858	0.00507141	0.0136983	0.0109825	0.019984	0.00271692	0.0205105	0.0852082	0.499253	0.500747	0.4992533	2.466107
6336	-583.4145	-610.7155	27.30103	0.597256	0.213869	0.237889	0.249105	0.121914	0.152512	0.144544	0.354688	0.331299	0.310567	0.137609	0.0551586	0.0359924	0.156423	0.0427118	0.029469	0.0365276	0.0378965	0.186567	0.336391	0.0653284	0.0302793	0.139557	0.219217	0.0598372	0.158723	0.00373565	0.219393	0.522403	0.704804	0.843146	0.948163	1.05467	1.18603	1.41883	0.2529551	0.115148	0.0412328	0.0458638	0.0480262	0.0235043	0.0294035	0.0278673	0.0683819	0.0638728	0.0598757	0.0265304	0.0106343	0.00693915	0.0301576	0.00823461	0.00568146	0.00704234	0.00730625	0.0359691	0.0648545	0.012595	0.0058377	0.0269058	0.0422639	0.0115363	0.0306009	0.000720214	0.0422977	0.100717	0.568014	0.431986	0.5680143	5.186862
6372	-567.3967	-598.0321	30.63537	0.469132	0.0118245	0.0610703	0.0422027	0.0721783	0.0845083	0.0281062	0.20292	0.390279	0.0890952	0.0654457	0.01669	0.0122858	0.0585974	0.0272009	0.0180088	0.0555921	0.01821	0.0791951	0.0292829	0.19292	0.0246219	0.118616	0.0162363	0.0736713	0.00634781	0.343879	0.103439	0.0304143	0.198016	0.453941	0.78161	1.27941	2.20293	5.05009	1.170942	0.171093	0.0043124	0.0222724	0.0153914	0.0263235	0.0308203	0.0102503	0.0740051	0.142335	0.0324931	0.0238681	0.00608685	0.00448066	0.0213705	0.00992019	0.00656783	0.0202745	0.0066412	0.0288825	0.0106795	0.0703582	0.00897965	0.0432594	0.0059214	0.026868	0.00231505	0.125413	0.0377244	0.0110921	0.63369	0.36631	0.63369	2.741972
6408	-576.0438	-608.5487	32.50485	0.129771	0.00172879	0.0240884	0.0061408	0.0219583	0.0399348	0.0289199	0.0463736	0.0305162	0.044365	0.0307348	0.00526514	0.00225997	0.0134073	0.0058167	0.00334204	0.00993363	0.00229765	0.00225465	0.0252685	0.0189552	0.00961421	0.0168344	0.0265368	0.0223644	0.00390579	0.0211392	0.0231052	0.00833644	0.0581729	0.249776	0.648705	1.54153	4.00358	17.1901	2.05665	0.207577	0.00276531	0.038531	0.00982263	0.0351239	0.0638785	0.0462594	0.0741777	0.0488128	0.0709649	0.0491624	0.00842196	0.00361497	0.0214459	0.00930421	0.00534583	0.0158895	0.00367525	0.00360647	0.0404188	0.0303201	0.0153786	0.0269279	0.0424474	0.0357733	0.00624758	0.0338136	0.0369584	0.0133347	0.516899	0.483101	0.5168986	0.6251686
6444	-572.5753	-601.271	28.69566	0.559829	0.116277	0.0589495	0.00663939	0.110671	0.257866	0.0629964	0.12174	0.186162	0.427498	0.147129	0.0102885	0.00884743	0.0758205	0.0178811	0.0123233	0.03869	0.0311641	0.0285238	0.0856251	0.0860636	0.0260908	0.119632	0.142932	0.158539	0.0372006	0.519897	0.215055	0.0370232	0.128871	0.368147	0.732161	1.36582	2.71631	7.75967	1.481525	0.151005	0.0313638	0.0159007	0.00179087	0.0298518	0.0695552	0.0169923	0.0328375	0.0502141	0.115311	0.0396856	0.00277516	0.00238646	0.0204514	0.00482314	0.00332401	0.010436	0.00840604	0.00769385	0.023096	0.0232143	0.00703759	0.0322689	0.0385535	0.0427633	0.0100343	0.140234	0.0580077	0.00998642	0.593504	0.406496	0.5935038	3.707353
6480	-566.5356	-597.8829	31.34728	0.14337	0.0450085	0.0605616	0.0162245	0.110021	0.0722196	0.156992	0.165128	0.140186	0.0690173	0.0812077	0.00157315	0.00678754	0.0285275	0.0342713	0.0294803	0.0193471	0.0378339	0.00242505	0.0262139	0.14416	0.00286547	0.194069	0.0365536	0.18142	0.0335507	0.310189	0.0631701	0.0436442	0.181013	0.434493	0.771005	1.29701	2.30153	5.52447	1.23586	0.06355	0.0199504	0.0268445	0.00719164	0.0487678	0.032012	0.0695879	0.0731946	0.0621387	0.0305925	0.035996	0.000697313	0.00300864	0.0126451	0.0151911	0.0130674	0.00857579	0.0167702	0.00107492	0.0116195	0.0639003	0.00127014	0.0860227	0.0162027	0.080416	0.0148716	0.137494	0.0280007	0.0193457	0.679834	0.320166	0.679834	2.256018
6516	-570.1894	-601.51	31.32058	0.363573	0.0905185	0.0160085	0.000309459	0.0631075	0.0319766	0.0946582	0.136568	0.140826	0.078744	0.041901	0.00631773	0.0132852	0.017438	0.0173424	0.023786	0.0236827	0.0367726	0.0726144	0.0594016	0.0655894	0.00210304	0.0912086	0.0540671	0.261837	0.00257658	0.15507	0.103934	0.0201301	0.121311	0.35745	0.725457	1.37844	2.79759	8.24327	1.52524	0.174346	0.0434069	0.00767666	0.000148397	0.0302624	0.0153339	0.0453921	0.0654894	0.0675314	0.0377606	0.0200931	0.00302958	0.00637073	0.00836215	0.00831632	0.0114062	0.0113567	0.0176338	0.0348213	0.0284853	0.0314525	0.00100848	0.0437379	0.0259271	0.12556	0.00123556	0.0743615	0.0498403	0.00965313	0.568806	0.431194	0.5688058	2.085347
6552	-574.2132	-603.8769	29.66367	0.543633	0.0511264	0.0632766	0.0426799	0.0934587	0.15695	0.215747	0.115844	0.485001	0.125799	0.0613287	0.052213	0.095439	0.0330616	0.096721	0.0389372	0.00297087	0.213978	0.00920552	0.0543118	0.0301548	0.0715012	0.275064	0.00309749	0.109136	0.056226	0.0371709	0.143021	0.174825	0.26765	0.525803	0.81828	1.22208	1.90185	3.73623	0.95306	0.157489	0.0148112	0.018331	0.0123642	0.0270747	0.045468	0.0625014	0.0335598	0.140503	0.0364438	0.0177667	0.015126	0.0276484	0.00957786	0.0280198	0.01128	0.000860654	0.0619887	0.00266681	0.015734	0.00873576	0.0207137	0.0796852	0.000897334	0.0316164	0.0162885	0.0107683	0.0414327	0.0506464	0.379312	0.620688	0.3793119	3.45188
6588	-566.0933	-596.9591	30.8658	0.409643	0.0583098	0.029853	0.0877813	0.13416	0.13489	0.222605	0.295604	0.224395	0.0753055	0.0613839	0.00794459	0.0316932	0.044336	0.0191854	0.0251574	0.00852296	0.116019	0.0625536	0.0913234	0.0437196	0.0385835	0.131298	0.0126054	0.0179951	0.0286761	0.0112313	0.264088	0.0152829	0.25004	0.508637	0.80985	1.2348	1.96604	3.99936	1.00227	0.151487	0.0215631	0.0110397	0.0324617	0.0496127	0.0498826	0.0823197	0.109315	0.0829819	0.0278482	0.0226999	0.00293793	0.0117202	0.0163956	0.00709481	0.00930326	0.00315181	0.0429042	0.0231325	0.0337716	0.0161676	0.0142683	0.0485543	0.00466152	0.00665462	0.0106045	0.00415338	0.0976605	0.00565165	0.572346	0.427654	0.5723464	2.704146
6624	-568.335	-600.573	32.23791	0.198279	0.043904	0.0575974	0.00208383	0.0325379	0.101028	0.0520351	0.0459806	0.106019	0.0267352	0.0401839	0.0168386	0.00404937	0.013928	0.0104094	0.00336826	0.0409236	0.0687429	0.0129134	0.000474556	0.0392911	0.00424246	0.0517448	0.0872779	0.0264491	0.0120092	0.0440546	0.0515891	0.00445149	0.0799214	0.291626	0.680825	1.46881	3.42905	12.5123	1.826986	0.165351	0.0366128	0.0480322	0.00173776	0.0271343	0.0842505	0.0433936	0.0383446	0.0884127	0.0222952	0.0335106	0.0140422	0.00337689	0.0116149	0.00868067	0.00280889	0.0341274	0.0573267	0.0107689	0.000395746	0.032766	0.00353791	0.0431515	0.0727836	0.0220567	0.0100149	0.0367384	0.0430216	0.00371223	0.577833	0.422167	0.5778328	1.199142
6660	-565.4244	-592.2216	26.79725	0.856385	0.0938459	0.185285	0.0459958	0.0165756	0.188035	0.0714906	0.175623	0.376837	0.144269	0.0901122	0.0277671	0.0619087	0.0668959	0.0214067	0.015672	0.0995754	0.312441	0.0511136	0.000202092	0.238456	0.00424514	0.162385	0.813525	0.112662	0.118012	0.519133	0.277282	0.0666976	0.375639	0.620318	0.861588	1.16065	1.61208	2.66213	0.7079755	0.164253	0.0179994	0.0355372	0.00882188	0.00317916	0.0360647	0.0137117	0.033684	0.0722764	0.0276704	0.0172833	0.00532566	0.0118739	0.0128305	0.00410575	0.00300585	0.0190983	0.0599254	0.00980345	3.87608e-05	0.0457353	0.000814207	0.031145	0.156032	0.0216083	0.0226344	0.0995683	0.0531819	0.0127924	0.618014	0.381986	0.6180138	5.213835
6696	-566.0625	-596.0905	30.02797	0.154479	0.0954717	0.10847	0.0587937	0.0845355	0.0866862	0.090081	0.222217	0.237333	0.0889196	0.0931832	0.00701279	0.0640978	0.0477692	0.062205	0.000994534	0.0810681	0.0769564	0.000541689	0.00256842	0.0987523	0.213968	0.200743	0.616201	0.0120513	0.150508	0.0196965	0.153173	0.0918184	0.256976	0.51547	0.813229	1.22967	1.93998	3.89141	0.982486	0.0479703	0.0296469	0.0336832	0.0182572	0.0262509	0.0269187	0.0279729	0.0690051	0.0736992	0.0276123	0.0289362	0.00217769	0.0199043	0.0148338	0.0193165	0.000308833	0.0251741	0.0238973	0.000168211	0.000797571	0.0306656	0.0664436	0.0623369	0.191349	0.00374229	0.0467373	0.00611635	0.047565	0.0285124	0.633121	0.366879	0.6331212	3.220296
