Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
9432	-571.9311	-603.6946	31.76348	0.347418	0.0123676	0.0698669	0.0685464	0.0831588	0.1072	0.130031	0.0911784	0.198805	0.114454	0.0312264	0.0220389	0.0397563	0.0155986	0.00779036	0.0128246	0.0322201	0.0611496	0.0662064	0.22045	0.0385126	0.0362456	0.0230687	0.0322413	0.0469587	0.00994802	0.00564129	0.0207943	0.00575663	0.16941	0.42068	0.763273	1.31015	2.37711	5.90284	1.283761	0.17803	0.00633761	0.0358025	0.0351258	0.0426138	0.0549332	0.0666326	0.0467233	0.101875	0.0586507	0.0160016	0.0112936	0.0203727	0.00799332	0.00399208	0.00657183	0.0165108	0.0313354	0.0339267	0.112967	0.0197353	0.0185737	0.0118213	0.0165217	0.0240634	0.00509775	0.00289081	0.0106558	0.00294992	0.528961	0.471039	0.5289611	1.951454
9468	-574.3029	-604.8866	30.58364	0.240294	0.0532059	0.145757	0.0948338	0.199324	0.138564	0.215881	0.0960312	0.160724	0.0762248	0.0311304	0.00688577	0.0115909	0.130574	0.0250898	0.010526	0.00735388	0.0731962	0.0914301	0.0573336	0.254717	0.0104974	0.119697	0.0430428	0.355801	0.0372496	0.0226211	0.00502217	0.00359974	0.174705	0.427042	0.766855	1.30403	2.34169	5.72394	1.261508	0.088402	0.019574	0.0536228	0.0348885	0.0733296	0.0509763	0.0794205	0.035329	0.059129	0.0280424	0.0114526	0.00253321	0.00426417	0.048037	0.00923032	0.00387242	0.00270543	0.0269282	0.0336363	0.0210925	0.0937079	0.0038619	0.0440354	0.0158351	0.130896	0.0137038	0.0083221	0.00184761	0.00132431	0.72035	0.27965	0.7203499	2.718198
9504	-568.345	-600.687	32.34196	0.0965116	0.0140011	0.0267284	0.0106076	0.0700052	0.0927631	0.0100099	0.0862864	0.104486	0.0192081	0.0580314	0.00136514	0.0137392	0.0183013	0.0122157	0.00302772	0.00620702	0.0172263	0.0428206	0.00615293	0.072251	0.00533509	0.0275467	0.0294576	0.105836	0.0218997	4.09784e-05	0.0065558	0.000367903	0.0664554	0.266529	0.661977	1.51063	3.75193	15.0477	1.960402	0.0985833	0.0143016	0.0273021	0.0108352	0.0715079	0.0947543	0.0102248	0.0881386	0.106729	0.0196204	0.059277	0.00139444	0.0140341	0.0186942	0.0124779	0.00309271	0.00634026	0.017596	0.0437398	0.006285	0.0738019	0.00544961	0.028138	0.0300899	0.108108	0.0223698	4.1858e-05	0.00669652	0.0003758	0.704542	0.295458	0.7045422	0.978986
9540	-573.695	-606.3823	32.68733	0.178044	0.0263759	0.0668291	0.0112655	0.0263921	0.117864	0.122351	0.108089	0.0675261	0.079281	0.0193118	0.0116132	0.00960024	0.0187175	0.00865493	0.024175	0.0191391	0.0470071	0.00472551	0.0190043	0.00828786	0.11327	0.0248844	0.00539636	0.0342741	0.00936528	0.00397986	0.0109451	0.024521	0.154143	0.401743	0.752383	1.32911	2.48915	6.48748	1.352048	0.145831	0.0216039	0.054738	0.00922727	0.0216171	0.0965395	0.100215	0.0885331	0.0553089	0.0649371	0.0158178	0.00951209	0.00786331	0.015331	0.00708903	0.0198012	0.0156763	0.0385023	0.00387055	0.0155659	0.00678837	0.0927762	0.0203822	0.00442002	0.0280731	0.00767086	0.0032598	0.00896482	0.0200846	0.413398	0.586602	0.4133978	1.22089
9576	-570.817	-602.0897	31.27271	0.367214	0.0915935	0.0311714	0.0283211	0.0843458	0.154923	0.0295749	0.219481	0.300731	0.0898064	0.0561475	0.0105572	0.0183596	0.0102899	0.00945005	0.00756237	0.00204153	0.0725431	0.113017	0.0525659	0.131975	0.136305	0.0200042	0.00771026	0.0878309	0.0520088	0.0086286	0.0624798	0.0059135	0.16559	0.416026	0.760629	1.3147	2.40369	6.03902	1.300253	0.162301	0.0404824	0.0137771	0.0125173	0.0372791	0.0684729	0.0130715	0.0970058	0.132917	0.0396925	0.024816	0.00466604	0.00811457	0.0045479	0.00417672	0.00334241	0.000902312	0.0320625	0.0499512	0.023233	0.05833	0.0602438	0.00884142	0.00340777	0.0388194	0.0229868	0.00381366	0.0276147	0.00261364	0.364934	0.635066	0.3649343	2.262551
9612	-576.3395	-605.9611	29.62158	0.20224	0.150676	0.11853	0.13658	0.136002	0.0804955	0.143006	0.416082	0.347698	0.275081	0.112676	0.0274626	0.0274157	0.036293	0.0532686	0.0281842	0.28747	0.0317409	0.0777477	0.0194446	0.0429858	0.0756387	0.159709	0.0350906	0.0661242	0.138617	0.0296065	0.336499	0.0175295	0.367468	0.6137	0.858709	1.16454	1.62946	2.72133	0.7238789	0.0560238	0.0417398	0.0328347	0.037835	0.0376749	0.0222986	0.0396149	0.115261	0.096318	0.076202	0.0312131	0.00760758	0.0075946	0.0100537	0.0147563	0.00780747	0.079634	0.00879275	0.0215374	0.00538647	0.0119078	0.0209532	0.0442421	0.00972066	0.0183175	0.0383992	0.0082015	0.0932157	0.00485595	0.709967	0.290033	0.7099666	3.609896
9648	-571.9738	-598.6452	26.67143	1.0607	0.119286	0.309395	0.0887088	0.200823	0.300316	0.211979	0.317619	0.238096	0.140714	0.132965	0.0343975	0.0322558	0.036471	0.0809335	0.00249414	0.0156538	0.0751813	0.264708	0.12181	0.0259921	0.667644	0.215549	0.0339066	0.00109365	0.3277	0.00181463	0.212492	0.00729822	0.37062	0.616262	0.859826	1.16303	1.62269	2.69818	0.7177024	0.200966	0.0226006	0.0586198	0.0168073	0.0380492	0.0568997	0.0401628	0.0601779	0.045111	0.0266606	0.0251923	0.00651715	0.00611138	0.00691	0.0153341	0.000472554	0.00296586	0.0142443	0.0501531	0.0230789	0.00492462	0.126496	0.0408391	0.00642415	0.00020721	0.0620879	0.00034381	0.04026	0.00138276	0.539471	0.460529	0.5394712	5.277994
9684	-571.4844	-600.0491	28.56475	0.605374	0.159622	0.102002	0.0153591	0.11929	0.244013	0.137455	0.0493272	0.266592	0.204385	0.0817321	0.0134317	0.0131993	0.0977889	0.0279953	0.0453205	0.0850656	0.0268721	0.0346758	0.101266	0.0630855	0.000323239	0.268037	0.350685	0.0959204	0.166496	0.256326	0.41664	0.107424	0.31735	0.571346	0.839763	1.19081	1.75025	3.15109	0.8299022	0.145673	0.0384104	0.024545	0.00369592	0.0287051	0.0587176	0.0330762	0.0118698	0.0641508	0.0491818	0.0196674	0.00323212	0.00317619	0.0235312	0.00673658	0.0109056	0.0204696	0.00646631	0.00834416	0.024368	0.0151805	7.7782e-05	0.0644985	0.0843865	0.0230816	0.0400645	0.0616806	0.100257	0.0258498	0.59098	0.40902	0.5909797	4.155704
9720	-563.5576	-592.554	28.99633	0.893496	0.0937758	0.166376	0.0435448	0.143329	0.103163	0.0918199	0.210234	0.297517	0.0978431	0.122023	0.00940202	0.0873883	0.0648455	0.0468134	0.0409019	0.00160639	0.088976	0.6024	0.114045	0.103192	0.137576	0.0605915	0.0757183	0.139432	0.0065819	0.0960018	0.0301481	0.00555159	0.371234	0.61676	0.860043	1.16273	1.62138	2.69372	0.7165061	0.224819	0.0235956	0.041863	0.0109566	0.0360641	0.0259577	0.0231035	0.0528985	0.0748603	0.024619	0.0307031	0.00236571	0.0219884	0.0163162	0.0117791	0.0102916	0.000404196	0.0223879	0.151574	0.0286956	0.0259648	0.0346165	0.0152459	0.019052	0.0350835	0.00165612	0.0241557	0.00758577	0.00139688	0.556618	0.443382	0.5566185	3.974294
9756	-576.7668	-606.9005	30.13375	0.743705	0.00364922	0.0687515	0.0246444	0.117928	0.0645176	0.117431	0.187484	0.214345	0.0739012	0.0587634	0.00979389	0.0412628	0.0216089	0.0454937	0.00974024	0.381769	0.0434179	0.0822722	0.0259427	0.0243045	0.0222669	0.170192	0.0470184	0.020268	0.0387604	0.138303	0.00213344	0.0185361	0.117631	0.35212	0.722064	1.38492	2.83994	8.50118	1.547516	0.263893	0.00129487	0.0243955	0.00874471	0.0418452	0.0228932	0.0416686	0.0665261	0.0760574	0.0262228	0.0208514	0.00347522	0.0146415	0.00766761	0.0161428	0.00345619	0.135465	0.0154062	0.0291931	0.00920541	0.0086241	0.00790108	0.0603903	0.0166838	0.00719183	0.0137536	0.0490748	0.000757021	0.00657727	0.702459	0.297541	0.7024587	2.818206
9792	-563.6739	-595.893	32.21906	0.0633422	0.00704205	0.0121055	0.00649841	0.00860543	0.0161913	0.0225828	0.0184128	0.0291361	0.00158644	0.010506	0.000340501	0.0118736	0.00118459	0.00366839	0.00203866	0.033687	0.0183201	0.0043703	0.00818986	0.00910648	0.00123265	0.00899212	0.0099703	0.0140777	0.0045675	0.00775685	0.0256567	0.00115418	0.0402726	0.208766	0.613404	1.63025	4.79005	24.8308	2.322557	0.174883	0.0194426	0.0334224	0.0179417	0.023759	0.0447031	0.0623495	0.0508365	0.0804428	0.00438006	0.0290064	0.000940101	0.0327822	0.00327058	0.0101282	0.00562861	0.0930075	0.0505805	0.0120661	0.0226117	0.0251424	0.00340326	0.0248266	0.0275273	0.0388676	0.0126106	0.0214162	0.0708365	0.00318661	0.610676	0.389324	0.6106757	0.3621964
9828	-569.7071	-602.206	32.49889	0.0667701	0.00775964	0.0328791	0.0306152	0.0335159	0.0409956	0.0410148	0.0915969	0.0323021	0.0326445	0.0161961	0.00624696	0.0037826	0.00506592	0.0139807	0.00689219	0.086804	0.0181794	0.0090416	0.00164737	0.0167459	0.000589737	0.0183914	0.00788727	0.0553704	0.0145394	0.000669932	0.0829285	0.00164306	0.0649844	0.263636	0.659726	1.51578	3.79312	15.3883	1.976587	0.0859668	0.00999058	0.042332	0.0394172	0.0431519	0.052782	0.0528068	0.117931	0.0415891	0.04203	0.0208525	0.00804299	0.00487012	0.0065224	0.0180003	0.00887373	0.111761	0.023406	0.0116411	0.00212099	0.0215605	0.000759289	0.023679	0.0101549	0.0712896	0.0187195	0.000862541	0.106771	0.00211545	0.496648	0.503352	0.4966476	0.7766961
9864	-567.0792	-598.6592	31.57993	0.354339	0.0287482	0.0421961	0.00134191	0.0912896	0.0593612	0.250723	0.0388221	0.171271	0.075988	0.0732542	0.00334004	0.0121501	0.0390983	0.0151892	0.00215137	0.167412	0.0689909	0.0038549	0.00906823	0.00714209	0.0170969	0.0811008	0.00392611	0.0438808	0.0593681	0.00500865	0.360414	0.0231593	0.182785	0.436562	0.772149	1.29509	2.29062	5.47092	1.228817	0.167958	0.0136268	0.0200012	0.000636072	0.0432716	0.0281375	0.118844	0.0184018	0.081183	0.0360186	0.0347228	0.00158319	0.00575921	0.0185328	0.00719973	0.00101976	0.0793541	0.032702	0.00182724	0.00429838	0.00338538	0.00810402	0.0384421	0.001861	0.0207997	0.0281408	0.00237412	0.170838	0.0109776	0.456152	0.543848	0.4561518	2.109685
9900	-573.1795	-601.3792	28.19964	0.77098	0.0906072	0.114542	0.0776245	0.0576573	0.255388	0.219871	0.0281196	0.15005	0.29115	0.308202	0.0270721	0.0291219	0.0162387	0.121991	0.0619591	0.28058	0.0501669	0.0117769	0.116179	0.119942	0.0390208	0.181358	0.24289	0.0517717	0.0239725	0.00842486	0.724528	0.0107067	0.425298	0.659042	0.878019	1.13893	1.51735	2.35129	0.6181984	0.172021	0.0202163	0.0255567	0.0173196	0.0128645	0.0569823	0.0490575	0.00627405	0.0334792	0.0649615	0.068766	0.00604032	0.00649767	0.00362318	0.0272187	0.0138243	0.062603	0.0111932	0.00262765	0.0259218	0.0267614	0.00870633	0.0404645	0.0541937	0.0115513	0.00534875	0.00187976	0.161657	0.00238889	0.545657	0.454343	0.5456574	4.481892
9936	-571.9683	-599.8892	27.92091	0.587581	0.0460226	0.15433	0.0750493	0.0799939	0.158429	0.345404	0.317148	0.394132	0.19388	0.193828	0.0161179	0.0612618	0.0487857	0.0471896	0.000810762	0.0229331	0.534809	0.0907068	0.0293868	0.104386	0.0583731	0.747715	0.00348762	0.0450899	0.0705505	0.0678792	0.0238566	0.00295345	0.319307	0.573061	0.840549	1.1897	1.74501	3.13179	0.8254579	0.129936	0.0101773	0.034128	0.0165961	0.0176896	0.0350344	0.0763816	0.0701331	0.0871571	0.0428739	0.0428624	0.00356427	0.0135472	0.0107883	0.0104354	0.000179289	0.00507134	0.118266	0.0200586	0.00649849	0.0230837	0.0129084	0.165347	0.00077124	0.00997102	0.0156013	0.0150106	0.00527556	0.000653116	0.545473	0.454527	0.5454734	4.522092
9972	-570.1889	-598.1785	27.98959	0.566202	0.0431102	0.0986536	0.116447	0.0723162	0.181249	0.182355	0.270253	0.613354	0.214475	0.0626445	0.0129597	0.0195046	0.0684756	0.0357666	0.00357344	0.041474	0.347961	0.00760065	0.0171891	0.0995608	0.102246	0.87341	0.0660597	0.235474	0.0761668	0.0729458	0.0136084	0.0015469	0.346396	0.596278	0.851029	1.17505	1.67707	2.88687	0.7665771	0.125361	0.00954487	0.0218425	0.0257821	0.0160113	0.0401297	0.0403745	0.0598357	0.1358	0.0474862	0.0138699	0.00286936	0.00431843	0.0151609	0.00791895	0.000791183	0.00918261	0.0770407	0.00168283	0.00380577	0.0220434	0.0226378	0.193378	0.014626	0.0521355	0.0168638	0.0161507	0.00301298	0.000342493	0.618191	0.381809	0.6181907	4.516583
10008	-570.984	-598.5423	27.55832	0.267685	0.118842	0.174986	0.0717701	0.115745	0.138789	0.156628	0.290105	0.263064	0.178417	0.109822	0.0120967	0.00624199	0.136526	0.0434158	0.0329739	0.0603958	0.0296373	0.278243	0.908339	0.594625	0.142079	0.00263234	0.0250586	0.144451	0.191025	0.0370938	0.247	0.0121752	0.374572	0.619458	0.861215	1.16115	1.61431	2.66972	0.7100337	0.0558857	0.0248111	0.0365326	0.0149838	0.0241645	0.0289756	0.0326999	0.0605664	0.0549209	0.0372488	0.022928	0.00252548	0.00130317	0.0285032	0.00906411	0.0068841	0.0126091	0.0061875	0.05809	0.189638	0.124143	0.0296623	0.000549564	0.00523158	0.0301577	0.039881	0.00774423	0.0515673	0.00254186	0.557984	0.442016	0.5579844	4.789862
10044	-559.6759	-586.7316	27.0557	0.986855	0.0105372	0.221221	0.0139636	0.101166	0.2501	0.0652512	0.40843	0.443565	0.0255377	0.12039	0.0080388	0.0324261	0.0752636	0.0498566	0.0296484	0.0934368	0.0400076	0.278182	0.809416	0.324693	0.0954669	0.0103357	0.0152451	0.00920734	0.235966	0.0488697	0.235235	0.0571319	0.399563	0.639282	0.86972	1.1498	1.56426	2.50273	0.6633314	0.193674	0.00206796	0.0434155	0.00274042	0.0198543	0.049083	0.0128058	0.080156	0.0870513	0.00501187	0.023627	0.00157764	0.00636374	0.0147708	0.00978454	0.00581862	0.0183373	0.00785164	0.0545943	0.158851	0.0637222	0.0187357	0.00202842	0.0029919	0.00180697	0.0463092	0.00959086	0.0461658	0.0112124	0.618495	0.381505	0.6184953	5.095444
10080	-567.2928	-597.6888	30.39606	0.493075	0.124376	0.13519	0.057927	0.0985109	0.206861	0.0886892	0.195016	0.11699	0.126702	0.0609258	0.00728751	0.0578765	0.0256293	0.0293149	0.0681273	0.0242743	0.143612	0.174367	0.273967	0.139408	0.0778081	0.00187458	0.0257467	0.0434636	0.103385	0.0341756	0.0747917	0.0584626	0.29989	0.555793	0.832564	1.20111	1.79923	3.33455	0.87082	0.160724	0.0405419	0.0440669	0.018882	0.0321109	0.0674289	0.0289094	0.0635681	0.0381345	0.0413	0.0198595	0.00237546	0.0188656	0.00835419	0.00955558	0.022207	0.00791253	0.0468123	0.0568373	0.0893029	0.0454419	0.0253626	0.000611043	0.00839245	0.0141675	0.0336996	0.01114	0.0243793	0.0190566	0.527979	0.472021	0.5279795	3.067835
10116	-572.0244	-602.0061	29.98167	0.224352	0.0621825	0.126237	0.0652084	0.121336	0.210483	0.131899	0.228002	0.26309	0.210914	0.0369073	0.0338029	0.0329468	0.0475742	0.183279	0.0167546	0.0397052	0.0828699	0.115651	0.40987	0.296915	0.0322131	0.0715679	0.0307049	0.00219304	0.0877522	0.0329883	0.11392	0.0105088	0.305776	0.561086	0.83503	1.19756	1.78226	3.27037	0.8567671	0.0675388	0.0187194	0.0380023	0.0196303	0.0365268	0.0633637	0.0397068	0.0686375	0.0792003	0.0634935	0.0111106	0.010176	0.00991828	0.0143217	0.0551741	0.00504379	0.0119528	0.0249471	0.0348154	0.123387	0.0893831	0.00969739	0.0215447	0.00924337	0.000660191	0.0264168	0.00993076	0.0342944	0.00316355	0.507942	0.492058	0.5079421	3.321829
10152	-566.7535	-596.9065	30.15301	0.486388	0.0998315	0.0956116	0.0133335	0.136638	0.0529788	0.143575	0.140611	0.439092	0.177951	0.0586192	0.0120682	0.00972244	0.100054	0.0266326	0.00210395	0.0234558	0.111027	0.050535	0.398408	0.111988	0.0251501	0.0360152	0.0319726	0.0145208	0.0621027	0.0422407	0.181401	0.0228542	0.234578	0.493046	0.802023	1.24685	2.02821	4.26297	1.048426	0.156552	0.0321324	0.0307742	0.0042916	0.043979	0.0170521	0.046212	0.0452578	0.141329	0.0572764	0.0188676	0.00388434	0.00312933	0.0322039	0.00857215	0.00067719	0.00754965	0.0357359	0.0162655	0.128234	0.0360451	0.00809498	0.0115921	0.0102909	0.00467375	0.0199888	0.0135959	0.0583867	0.00735599	0.355237	0.644763	0.355237	3.106879
10188	-566.0743	-595.4959	29.42162	0.372692	0.138287	0.0452968	0.0663605	0.123283	0.0773789	0.0626969	0.165867	0.480708	0.1391	0.121293	0.025436	0.0345281	0.0923536	0.0365438	0.0424757	0.0045047	0.0854607	0.0231845	0.395238	0.30541	0.0265657	0.0201117	0.0402468	0.0247776	0.354285	0.0355841	0.0968227	0.09973	0.233883	0.492333	0.80166	1.24741	2.03115	4.27564	1.050572	0.105393	0.0391058	0.0128094	0.0187659	0.034863	0.0218818	0.0177299	0.0469051	0.135938	0.0393358	0.0343003	0.00719297	0.00976411	0.0261165	0.0103341	0.0120116	0.00127387	0.0241672	0.00655629	0.111769	0.0863663	0.00751246	0.00568734	0.0113813	0.0070068	0.100187	0.0100628	0.0273803	0.0282024	0.584673	0.415327	0.5846728	3.536224
10224	-568.9004	-598.1026	29.20216	0.217814	0.0478668	0.0506994	0.0263557	0.123524	0.292416	0.14659	0.300372	0.279581	0.109274	0.175442	0.0119424	0.060971	0.125152	0.0341079	0.00284936	0.00313486	0.0111396	0.0962769	0.482133	0.311317	0.00831219	0.0278959	0.0127975	0.0765847	0.169399	0.0499468	0.259479	0.207552	0.268214	0.526343	0.818542	1.22168	1.8999	3.72837	0.9515372	0.0585376	0.0128642	0.0136255	0.00708309	0.0331972	0.0785869	0.0393961	0.080725	0.0751374	0.0293675	0.04715	0.00320953	0.016386	0.0336346	0.0091665	0.000765767	0.000842494	0.00299378	0.0258744	0.129573	0.0836664	0.0022339	0.00749702	0.00343933	0.0205822	0.0455261	0.0134232	0.0697352	0.0557796	0.704904	0.295096	0.7049045	3.720927
10260	-562.4476	-593.363	30.91542	0.424854	0.11278	0.0461326	0.118076	0.0703436	0.0823764	0.101977	0.186074	0.166783	0.0411528	0.0997696	0.0117599	0.0284585	0.0236961	0.0237087	0.015017	0.0255427	0.0116943	0.0176305	0.1861	0.203989	0.0770076	0.028224	0.012905	0.0733057	0.0606602	0.017431	0.0957291	0.0877373	0.152292	0.399383	0.751002	1.33156	2.50386	6.56634	1.360784	0.173345	0.0460154	0.0188226	0.0481764	0.028701	0.0336105	0.0416077	0.0759202	0.0680493	0.0167908	0.0407071	0.00479816	0.0116114	0.00966828	0.00967342	0.00612711	0.0104217	0.0047714	0.00719343	0.0759308	0.0832296	0.03142	0.0115157	0.00526536	0.0299095	0.02475	0.00711202	0.0390585	0.0357978	0.556632	0.443368	0.5566319	2.450915
10296	-577.0757	-608.9008	31.82513	0.150757	0.0999731	0.108988	0.00900215	0.006022	0.170317	0.0356262	0.0853374	0.151892	0.0238044	0.0767508	0.00764913	0.0378753	0.0295948	0.0556002	0.0340453	0.0678546	0.0426465	0.00769552	0.13569	0.259358	0.0389671	0.0347328	0.00482774	0.0827451	0.0623316	0.0495213	0.114673	0.0466483	0.217498	0.475198	0.79285	1.26127	2.10438	4.59775	1.10309	0.0742305	0.0492254	0.0536643	0.00443254	0.00296515	0.0838616	0.0175418	0.042019	0.0747893	0.011721	0.0377911	0.00376633	0.0186493	0.0145721	0.0273768	0.0167635	0.0334107	0.0209985	0.00378917	0.0668119	0.127704	0.0191869	0.017102	0.00237711	0.0407426	0.0306913	0.0243836	0.0564632	0.022969	0.488226	0.511774	0.4882263	2.030925
10332	-570.6457	-602.6356	31.98984	0.125314	0.0348409	0.0383526	0.0143481	0.115619	0.0917194	0.0777478	0.0617438	0.117767	0.0408003	0.0529754	0.0124816	0.0281894	0.0334255	0.0275766	0.0171724	0.0121786	0.0647632	0.0448692	0.221901	0.149563	0.01263	0.00379733	0.021666	0.0128586	0.0114272	0.0268286	0.0774178	0.0646232	0.118592	0.353521	0.722959	1.3832	2.82869	8.43224	1.541628	0.0776132	0.0215787	0.0237536	0.00888647	0.0716086	0.0568064	0.0481531	0.038241	0.0729387	0.0252697	0.0328103	0.00773046	0.0174591	0.0207021	0.0170796	0.0106357	0.00754281	0.040111	0.0277897	0.137434	0.0926319	0.00782241	0.00235187	0.0134188	0.00796395	0.00707745	0.0166163	0.0479487	0.0400243	0.625786	0.374214	0.6257855	1.614598
10368	-570.275	-601.1916	30.91661	0.418464	0.032554	0.064487	0.124628	0.111176	0.221277	0.145884	0.0773038	0.183286	0.0581661	0.0513298	0.00302033	0.0291533	0.0165293	0.0260147	0.0695135	0.003055	0.0401484	0.0722431	0.215833	0.31231	0.0838786	0.0156618	0.0115464	0.024492	0.0935502	0.0502921	0.143248	0.0889188	0.324251	0.577372	0.842517	1.18692	1.73199	3.08403	0.8143479	0.150097	0.0116766	0.0231305	0.044702	0.0398771	0.0793686	0.0523264	0.0277277	0.0657418	0.0208633	0.0184112	0.00108335	0.0104569	0.00592882	0.00933107	0.0249334	0.00109578	0.0144006	0.0259125	0.0774159	0.112021	0.030086	0.00561765	0.00414151	0.00878489	0.033555	0.018039	0.0513808	0.0318938	0.572582	0.427418	0.5725818	2.787963
10404	-575.1394	-606.5919	31.45249	0.25798	0.0623234	0.120045	0.0218243	0.152558	0.0780443	0.120161	0.104917	0.171339	0.0895837	0.0543488	0.0276038	0.018338	0.0313386	0.0201069	0.0238363	0.027258	0.0558183	0.0190253	0.157728	0.186752	0.0896881	0.00245438	0.0250426	0.0528964	0.061093	0.0509392	0.0550158	0.11287	0.207082	0.46396	0.786952	1.27073	2.15536	4.82901	1.138574	0.11461	0.0276879	0.0533314	0.00969569	0.0677755	0.0346721	0.0533828	0.0466104	0.0761193	0.0397985	0.024145	0.0122633	0.00814686	0.0139225	0.0089327	0.0105896	0.0121097	0.0247979	0.0084522	0.0700723	0.0829666	0.0398449	0.00109039	0.0111254	0.0234998	0.0271412	0.0226303	0.0244414	0.0501438	0.929955	0.0700454	0.9299546	2.250929
10440	-573.8298	-604.4147	30.58486	0.191992	0.0184344	0.158953	0.0694147	0.0584396	0.254729	0.16966	0.318246	0.110312	0.14244	0.107287	0.00556011	0.0800592	0.0460904	0.034683	0.0200869	0.0485947	0.0261381	0.0302915	0.221383	0.112108	0.109678	0.0506654	0.0168355	0.0282494	0.127613	0.0564452	0.0800732	0.2191	0.272918	0.530825	0.82071	1.21846	1.88386	3.6641	0.9389656	0.0658961	0.00632709	0.054556	0.0238247	0.0200578	0.0874288	0.0582309	0.109229	0.0378616	0.0488887	0.0368234	0.00190835	0.0274781	0.0158193	0.011904	0.00689426	0.0166788	0.00897117	0.0103967	0.0759835	0.038478	0.0376441	0.0173895	0.00577832	0.00969582	0.0437997	0.0193732	0.0274829	0.0752001	0.653642	0.346358	0.6536415	2.913565
10476	-575.4458	-606.893	31.44715	0.385284	0.00869123	0.110001	0.0534198	0.0542285	0.0848505	0.0683713	0.148022	0.222772	0.0443382	0.0688767	0.0429348	0.0382402	0.0251166	0.027894	0.000644742	0.0134554	0.0572814	0.0342932	0.276055	0.150804	0.0322679	0.00892856	0.0110549	0.0942045	0.0736391	0.0472681	0.0467041	0.063978	0.225389	0.48353	0.797161	1.25445	2.06812	4.43677	1.07732	0.167981	0.00378931	0.0479598	0.0232906	0.0236432	0.0369941	0.0298094	0.0645364	0.0971268	0.0193311	0.0300297	0.0187192	0.0166724	0.0109506	0.0121616	0.000281102	0.00586644	0.0249743	0.0149516	0.120358	0.0657492	0.0140686	0.00389278	0.00481984	0.0410724	0.0321061	0.0206085	0.0203626	0.0278939	0.607972	0.392028	0.6079721	2.29362
10512	-571.7504	-604.1168	32.36646	0.224312	0.015304	0.00861472	0.03144	0.0309966	0.0420271	0.0262422	0.0543386	0.00459148	0.0754857	0.010901	0.00616493	0.00570684	0.0197499	0.00977907	0.000746163	0.00184028	0.00213608	0.0276775	0.132626	0.0685259	0.0554273	0.00559185	0.00789247	0.0132363	0.0205663	0.00640242	0.0199814	0.0061807	0.0648231	0.263316	0.659477	1.51635	3.79772	15.4266	1.978384	0.240038	0.0163769	0.00921869	0.0336442	0.0331697	0.0449736	0.028082	0.0581482	0.00491338	0.0807779	0.0116653	0.00659714	0.00610694	0.0211345	0.0104647	0.000798475	0.00196929	0.00228584	0.029618	0.141924	0.0733301	0.0593132	0.00598388	0.0084458	0.0141643	0.0220082	0.00685129	0.0213823	0.00661402	0.494471	0.505529	0.4944707	0.9344846
10548	-575.7838	-605.8908	30.107	0.398976	0.16789	0.00540558	0.113826	0.146237	0.0948718	0.0851048	0.0540435	0.140258	0.153645	0.0903142	0.0161254	0.0160775	0.044234	0.0750819	0.00997525	0.172811	0.181114	0.0561106	0.0179351	0.0160858	0.0115652	0.132107	0.146036	0.0476168	0.563139	0.0862597	0.162038	0.00174412	0.277648	0.535292	0.822859	1.21528	1.86814	3.60169	0.9265424	0.124422	0.0523572	0.00168575	0.0354971	0.0456047	0.0295861	0.0265403	0.0168537	0.0437399	0.0479147	0.0281648	0.00502876	0.00501385	0.0137945	0.0234146	0.00311082	0.0538917	0.0564811	0.0174983	0.00559313	0.00501643	0.00360666	0.0411982	0.045542	0.0148495	0.175617	0.0269004	0.0505323	0.00054391	0.653451	0.346549	0.6534512	3.206628
